,Unnamed: 0,op_id,op_type,suc,read,write,maca,cv_dsp,"('maca', 'maca')","('maca', 'cv_dsp')","('cv_dsp', 'maca')","('cv_dsp', 'cv_dsp')"
281,281,InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0b_1x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7b/Branch_1/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
282,282,InceptionV4/InceptionV4/Mixed_7b/Branch_1/Conv2d_0c_3x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7b/Branch_1/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
283,283,InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0b_3x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu'],133602,3094,6285,6285,[3094],[3094],[3094],[3094]
284,284,InceptionV4/InceptionV4/Mixed_7b/Branch_1/concat,Concat,['InceptionV4/InceptionV4/Mixed_7b/concat'],133602,3094,4363,4363,[136696],[136696],[136696],[136696]
285,285,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu'],0,3094,14971,821606,[136696],[136696],[136696],[136696]
286,286,InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0c_1x3/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0d_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0e_3x1/Relu']",133602,3094,6618,6618,"[3094, 3094]","[3094, 3094]","[3094, 3094]","[3094, 3094]"
287,287,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0d_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0d_1x3/Relu'],0,3094,8302,1247502,[136696],[136696],[136696],[136696]
288,288,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0e_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0e_3x1/Relu'],0,3094,8302,1247502,[136696],[136696],[136696],[136696]
289,289,InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0d_1x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7b/Branch_2/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
290,290,InceptionV4/InceptionV4/Mixed_7b/Branch_2/Conv2d_0e_3x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7b/Branch_2/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
291,291,InceptionV4/InceptionV4/Mixed_7b/Branch_2/concat,Concat,['InceptionV4/InceptionV4/Mixed_7b/concat'],133602,3094,4363,4363,[136696],[136696],[136696],[136696]
292,292,InceptionV4/InceptionV4/Mixed_7b/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV4/InceptionV4/Mixed_7c/Branch_3/AvgPool_0a_3x3/AvgPool']",133602,5642,9841,9841,"[131562, 70266, 70266, 139244]","[131562, 70266, 70266, 139244]","[131562, 70266, 70266, 139244]","[131562, 70266, 70266, 139244]"
293,293,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu'],125920,3094,8302,1247502,[136696],[136696],[136696],[136696]
294,294,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu'],64624,3094,7685,821606,[136696],[136696],[136696],[136696]
295,295,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu'],64624,3094,7685,821606,[136696],[136696],[136696],[136696]
296,296,InceptionV4/InceptionV4/Mixed_7c/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu'],133602,5642,-1,72649,[131562],[131562],[131562],[131562]
297,297,InceptionV4/InceptionV4/Mixed_7c/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7c/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
298,298,InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0a_1x1/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu']",133602,3094,6110,6110,"[54091, 54091]","[54091, 54091]","[54091, 54091]","[54091, 54091]"
299,299,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0b_3x1/Relu'],133602,3094,6110,6110,[151756],[151756],[151756],[151756]
300,300,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu'],125920,3094,8302,1247502,[136696],[136696],[136696],[136696]
301,301,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu'],50997,3094,3882,4432875,[136696],[136696],[136696],[136696]
302,302,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu'],50997,3094,3882,4432875,[136696],[136696],[136696],[136696]
303,303,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0b_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0b_3x1/Relu'],148662,3094,6624,821606,[136696],[136696],[136696],[136696]
304,304,InceptionV4/InceptionV4/Mixed_7c/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7c/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
305,305,InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0b_1x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7c/Branch_1/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
306,306,InceptionV4/InceptionV4/Mixed_7c/Branch_1/Conv2d_0c_3x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7c/Branch_1/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
307,307,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0b_3x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu'],133602,3094,6285,6285,[3094],[3094],[3094],[3094]
308,308,InceptionV4/InceptionV4/Mixed_7c/Branch_1/concat,Concat,['InceptionV4/InceptionV4/Mixed_7c/concat'],133602,3094,4363,4363,[136696],[136696],[136696],[136696]
309,309,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu'],0,3094,14971,821606,[136696],[136696],[136696],[136696]
310,310,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0c_1x3/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0d_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0e_3x1/Relu']",133602,3094,6618,6618,"[3094, 3094]","[3094, 3094]","[3094, 3094]","[3094, 3094]"
311,311,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0d_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0d_1x3/Relu'],0,3094,8302,1247502,[136696],[136696],[136696],[136696]
312,312,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0e_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0e_3x1/Relu'],0,3094,8302,1247502,[136696],[136696],[136696],[136696]
313,313,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0d_1x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7c/Branch_2/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
314,314,InceptionV4/InceptionV4/Mixed_7c/Branch_2/Conv2d_0e_3x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7c/Branch_2/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
315,315,InceptionV4/InceptionV4/Mixed_7c/Branch_2/concat,Concat,['InceptionV4/InceptionV4/Mixed_7c/concat'],133602,3094,4363,4363,[136696],[136696],[136696],[136696]
316,316,InceptionV4/InceptionV4/Mixed_7c/concat,Concat,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_0/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0a_1x1/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0a_1x1/Relu', 'InceptionV4/InceptionV4/Mixed_7d/Branch_3/AvgPool_0a_3x3/AvgPool']",133602,5642,9841,9841,"[131562, 70266, 70266, 139244]","[131562, 70266, 70266, 139244]","[131562, 70266, 70266, 139244]","[131562, 70266, 70266, 139244]"
317,317,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_0/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_0/Conv2d_0a_1x1/Relu'],125920,3094,8302,1247502,[136696],[136696],[136696],[136696]
318,318,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0a_1x1/Relu'],64624,3094,7685,821606,[136696],[136696],[136696],[136696]
319,319,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0a_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0a_1x1/Relu'],64624,3094,7685,821606,[136696],[136696],[136696],[136696]
320,320,InceptionV4/InceptionV4/Mixed_7d/Branch_3/AvgPool_0a_3x3/AvgPool,AveragePool,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_3/Conv2d_0b_1x1/Relu'],133602,5642,-1,72649,[131562],[131562],[131562],[131562]
321,321,InceptionV4/InceptionV4/Mixed_7d/Branch_0/Conv2d_0a_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7d/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
322,322,InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0a_1x1/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0b_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0c_3x1/Relu']",133602,3094,6110,6110,"[54091, 54091]","[54091, 54091]","[54091, 54091]","[54091, 54091]"
323,323,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0a_1x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0b_3x1/Relu'],133602,3094,6110,6110,[151756],[151756],[151756],[151756]
324,324,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_3/Conv2d_0b_1x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_3/Conv2d_0b_1x1/Relu'],125920,3094,8302,1247502,[136696],[136696],[136696],[136696]
325,325,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0b_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0b_1x3/Relu'],50997,3094,3882,4432875,[136696],[136696],[136696],[136696]
326,326,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0c_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0c_3x1/Relu'],50997,3094,3882,4432875,[136696],[136696],[136696],[136696]
327,327,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0b_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0b_3x1/Relu'],148662,3094,6624,821606,[136696],[136696],[136696],[136696]
328,328,InceptionV4/InceptionV4/Mixed_7d/Branch_3/Conv2d_0b_1x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7d/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
329,329,InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0b_1x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7d/Branch_1/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
330,330,InceptionV4/InceptionV4/Mixed_7d/Branch_1/Conv2d_0c_3x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7d/Branch_1/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
331,331,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0b_3x1/Relu,Relu,['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0c_1x3/Relu'],133602,3094,6285,6285,[3094],[3094],[3094],[3094]
332,332,InceptionV4/InceptionV4/Mixed_7d/Branch_1/concat,Concat,['InceptionV4/InceptionV4/Mixed_7d/concat'],133602,3094,4363,4363,[136696],[136696],[136696],[136696]
333,333,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0c_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0c_1x3/Relu'],0,3094,14971,821606,[136696],[136696],[136696],[136696]
334,334,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0c_1x3/Relu,Relu,"['TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0d_1x3/Relu', 'TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0e_3x1/Relu']",133602,3094,6618,6618,"[3094, 3094]","[3094, 3094]","[3094, 3094]","[3094, 3094]"
335,335,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0d_1x3/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0d_1x3/Relu'],0,3094,8302,1247502,[136696],[136696],[136696],[136696]
336,336,TFLITE2ONNX_FAF_InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0e_3x1/Relu,Conv,['InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0e_3x1/Relu'],0,3094,8302,1247502,[136696],[136696],[136696],[136696]
337,337,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0d_1x3/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7d/Branch_2/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
338,338,InceptionV4/InceptionV4/Mixed_7d/Branch_2/Conv2d_0e_3x1/Relu,Relu,['InceptionV4/InceptionV4/Mixed_7d/Branch_2/concat'],133602,3094,5393,5393,[136696],[136696],[136696],[136696]
339,339,InceptionV4/InceptionV4/Mixed_7d/Branch_2/concat,Concat,['InceptionV4/InceptionV4/Mixed_7d/concat'],133602,3094,4363,4363,[136696],[136696],[136696],[136696]
340,340,InceptionV4/InceptionV4/Mixed_7d/concat,Concat,['InceptionV4/Logits/AvgPool_1a/AvgPool'],133602,5642,9841,9841,[139244],[139244],[139244],[139244]
341,341,InceptionV4/Logits/AvgPool_1a/AvgPool,AveragePool,['InceptionV4/Logits/Logits/BiasAdd'],133602,3094,-1,72649,[3194],[3194],[3194],[3194]
342,342,InceptionV4/Logits/Logits/BiasAdd,Gemm,['InceptionV4/Logits/Predictions'],100,100,100,100,[133702],[133702],[133702],[133702]
343,343,InceptionV4/Logits/Predictions,Softmax,[],133602,3094,-1,6204,[],[],[],[]
