,group_id,graph_id,op_id,order,dispatch
607,group_dsp1,8,node106,5.0,cv_dsp1
608,group_dsp1,8,node96,7.0,cv_dsp1
609,group_dsp1,8,node103,10.0,cv_dsp1
610,group_dsp1,8,node99,8.0,cv_dsp1
611,group_dsp1,8,node107,9.0,cv_dsp1
612,group_dsp1,8,node104,12.0,cv_dsp1
613,group_dsp1,8,node100,11.0,cv_dsp1
614,group_dsp1,8,node108,13.0,cv_dsp1
615,group_dsp1,7,node83,1.0,cv_dsp1
616,group_dsp1,7,node91,2.0,cv_dsp1
617,group_dsp1,7,node81,3.0,cv_dsp1
618,group_dsp1,7,node87,0.0,cv_dsp1
619,group_dsp1,7,node84,5.0,cv_dsp1
620,group_dsp1,7,node92,6.0,cv_dsp1
621,group_dsp1,7,node82,7.0,cv_dsp1
622,group_dsp1,7,node88,4.0,cv_dsp1
623,group_dsp1,7,node85,9.0,cv_dsp1
624,group_dsp1,7,node93,10.0,cv_dsp1
625,group_dsp1,7,node89,8.0,cv_dsp1
626,group_dsp1,7,node86,12.0,cv_dsp1
627,group_dsp1,7,node90,11.0,cv_dsp1
628,group_dsp1,7,node94,13.0,cv_dsp1
629,group_dsp1,6,node73,3.0,cv_dsp1
630,group_dsp1,6,node69,2.0,cv_dsp1
631,group_dsp1,6,node77,0.0,cv_dsp1
632,group_dsp1,6,node67,1.0,cv_dsp1
633,group_dsp1,6,node74,7.0,cv_dsp1
634,group_dsp1,6,node70,6.0,cv_dsp1
635,group_dsp1,6,node78,4.0,cv_dsp1
636,group_dsp1,6,node68,5.0,cv_dsp1
637,group_dsp1,6,node75,10.0,cv_dsp1
638,group_dsp1,6,node71,9.0,cv_dsp1
639,group_dsp1,6,node79,8.0,cv_dsp1
640,group_dsp1,6,node76,12.0,cv_dsp1
641,group_dsp1,6,node72,11.0,cv_dsp1
642,group_dsp1,6,node80,13.0,cv_dsp1
643,group_dsp1,5,node63,0.0,cv_dsp1
644,group_dsp1,5,node55,2.0,cv_dsp1
645,group_dsp1,5,node59,3.0,cv_dsp1
646,group_dsp1,5,node53,1.0,cv_dsp1
647,group_dsp1,5,node64,4.0,cv_dsp1
648,group_dsp1,5,node56,6.0,cv_dsp1
649,group_dsp1,5,node60,7.0,cv_dsp1
650,group_dsp1,5,node54,5.0,cv_dsp1
651,group_dsp1,5,node65,8.0,cv_dsp1
652,group_dsp1,5,node57,9.0,cv_dsp1
653,group_dsp1,5,node61,10.0,cv_dsp1
654,group_dsp1,5,node58,11.0,cv_dsp1
655,group_dsp1,5,node62,12.0,cv_dsp1
656,group_dsp1,5,node66,13.0,cv_dsp1
657,group_dsp1,4,node41,0.0,cv_dsp1
658,group_dsp1,4,node45,1.0,cv_dsp1
659,group_dsp1,4,node39,2.0,cv_dsp1
660,group_dsp1,4,node49,3.0,cv_dsp1
661,group_dsp1,4,node42,4.0,cv_dsp1
662,group_dsp1,4,node46,5.0,cv_dsp1
663,group_dsp1,4,node40,6.0,cv_dsp1
664,group_dsp1,4,node50,7.0,cv_dsp1
665,group_dsp1,4,node43,8.0,cv_dsp1
666,group_dsp1,4,node47,9.0,cv_dsp1
667,group_dsp1,4,node51,10.0,cv_dsp1
668,group_dsp1,4,node44,11.0,cv_dsp1
669,group_dsp1,4,node48,12.0,cv_dsp1
