,group_id,graph_id,op_id,order,dispatch
158,group0,59,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0c_7x1/Relu,6.0,maca
159,group0,59,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Branch_1/Conv2d_0c_7x1/Relu,7.0,cv_dsp0
160,group0,59,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/concat,8.0,cv_dsp0
161,group0,59,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/mul,9.0,maca
162,group0,59,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_19/Relu,10.0,cv_dsp0
163,group0,58,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Relu,0.0,cv_dsp0
164,group0,57,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0a_1x1/Relu,0.0,maca
165,group0,57,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_0/Conv2d_1x1/Relu,1.0,maca
166,group0,57,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0a_1x1/Relu,2.0,cv_dsp0
167,group0,57,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_0/Conv2d_1x1/Relu,3.0,cv_dsp0
168,group0,57,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0b_1x7/Relu,4.0,maca
169,group0,57,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0b_1x7/Relu,5.0,cv_dsp0
170,group0,57,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0c_7x1/Relu,6.0,maca
171,group0,57,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Branch_1/Conv2d_0c_7x1/Relu,7.0,cv_dsp0
172,group0,57,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/concat,8.0,cv_dsp0
173,group0,57,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/mul,9.0,maca
174,group0,57,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_18/Relu,10.0,cv_dsp0
175,group0,56,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Relu,0.0,cv_dsp0
176,group0,55,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0a_1x1/Relu,0.0,maca
177,group0,55,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_0/Conv2d_1x1/Relu,1.0,maca
178,group0,55,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0a_1x1/Relu,2.0,cv_dsp0
179,group0,55,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_0/Conv2d_1x1/Relu,3.0,cv_dsp0
180,group0,55,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0b_1x7/Relu,4.0,maca
181,group0,55,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0b_1x7/Relu,5.0,cv_dsp0
182,group0,55,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0c_7x1/Relu,6.0,maca
183,group0,55,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Branch_1/Conv2d_0c_7x1/Relu,7.0,cv_dsp0
184,group0,55,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/concat,8.0,cv_dsp0
185,group0,55,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/mul,9.0,maca
186,group0,55,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_17/Relu,10.0,cv_dsp0
187,group0,54,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Relu,0.0,cv_dsp0
188,group0,53,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_0/Conv2d_1x1/Relu,0.0,maca
189,group0,53,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_1/Conv2d_0a_1x1/Relu,1.0,maca
190,group0,53,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_0/Conv2d_1x1/Relu,2.0,cv_dsp0
191,group0,53,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_1/Conv2d_0a_1x1/Relu,3.0,cv_dsp0
192,group0,53,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_1/Conv2d_0b_1x7/Relu,4.0,maca
193,group0,53,InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_1/Conv2d_0b_1x7/Relu,5.0,cv_dsp0
194,group0,53,TFLITE2ONNX_FAF_InceptionResnetV2/InceptionResnetV2/Repeat_1/block17_16/Branch_1/Conv2d_0c_7x1/Relu,6.0,maca
